model,psnr,cossim
virchow_v1,45dB,0.43077743
virchow_v1,45dB,0.29126614
virchow_v1,45dB,0.9999888
virchow_v1,45dB,0.2245515
virchow_v1,45dB,0.9999802
virchow_v1,45dB,0.27274558
virchow_v1,45dB,0.34321544
virchow_v1,45dB,0.38498807
virchow_v1,45dB,0.23418494
virchow_v1,45dB,0.23153391
virchow_v1,45dB,0.16533563
virchow_v1,45dB,0.99999005
virchow_v1,45dB,0.16913034
virchow_v1,45dB,0.99998397
virchow_v1,45dB,0.32210147
virchow_v1,45dB,0.29831326
virchow_v1,45dB,0.9999936
virchow_v1,45dB,0.233694
virchow_v1,45dB,0.9999842
virchow_v1,45dB,0.9999939
virchow_v1,45dB,0.9999722
virchow_v1,45dB,0.9999661
virchow_v1,45dB,0.2375511
virchow_v1,45dB,0.3007733
virchow_v1,45dB,0.189089
virchow_v1,45dB,0.99997926
virchow_v1,45dB,0.259197
virchow_v1,45dB,0.99998903
virchow_v1,45dB,0.19320987
virchow_v1,45dB,0.99997526
virchow_v1,45dB,0.73554397
virchow_v1,45dB,0.27774543
virchow_v1,45dB,0.99999243
virchow_v1,45dB,0.47021204
virchow_v1,45dB,0.22201277
virchow_v1,45dB,0.9999322
virchow_v1,45dB,0.99998206
virchow_v1,45dB,0.2568827
virchow_v1,45dB,0.33475596
virchow_v1,45dB,0.33758414
virchow_v1,45dB,0.99999136
virchow_v1,45dB,0.3145668
virchow_v1,45dB,0.9999888
virchow_v1,45dB,0.37365046
virchow_v1,45dB,0.9999743
virchow_v1,45dB,0.019376885
virchow_v1,45dB,0.23342119
virchow_v1,45dB,0.28219464
virchow_v1,45dB,0.3249198
virchow_v1,45dB,0.9999635
virchow_v1,45dB,0.50177217
virchow_v1,45dB,0.1300314
virchow_v1,45dB,0.36471498
virchow_v1,45dB,0.75216323
virchow_v1,45dB,-0.084925935
virchow_v1,45dB,0.16335003
virchow_v1,45dB,0.50522125
virchow_v1,45dB,0.9999753
virchow_v1,45dB,0.99994147
virchow_v1,45dB,0.9999759
virchow_v1,45dB,0.17245668
virchow_v1,45dB,0.9999901
virchow_v1,45dB,0.22570273
virchow_v1,45dB,0.2873962
virchow_v1,45dB,0.58176136
virchow_v1,45dB,0.3764798
virchow_v1,45dB,0.34076735
virchow_v1,45dB,0.36918244
virchow_v1,45dB,0.9999782
virchow_v1,45dB,0.71672046
virchow_v1,45dB,0.32837328
virchow_v1,45dB,0.7548983
virchow_v1,45dB,0.36993378
virchow_v1,45dB,0.29738352
virchow_v1,45dB,0.24284455
virchow_v1,45dB,0.9998464
virchow_v1,45dB,0.9999747
virchow_v1,45dB,0.999972
virchow_v1,45dB,0.19131473
virchow_v1,45dB,0.25866157
virchow_v1,45dB,0.99999475
virchow_v1,45dB,0.37080982
virchow_v1,45dB,0.37781703
virchow_v1,45dB,0.70535505
virchow_v1,45dB,0.4423461
virchow_v1,45dB,0.4497158
virchow_v1,45dB,0.22300182
virchow_v1,45dB,0.99998426
virchow_v1,45dB,0.25882217
virchow_v1,45dB,0.5843955
virchow_v1,45dB,0.07547188
virchow_v1,45dB,0.3574058
virchow_v1,45dB,0.5381379
virchow_v1,45dB,0.14322297
virchow_v1,45dB,0.99998873
virchow_v1,45dB,0.31002727
virchow_v1,45dB,-0.019166144
virchow_v1,45dB,0.2843875
virchow_v1,45dB,0.37907016
virchow_v1,45dB,0.26536682
virchow_v1,45dB,0.71023566
virchow_v1,45dB,0.19073704
virchow_v1,45dB,0.9999786
virchow_v1,45dB,0.7328561
virchow_v1,45dB,0.9999793
virchow_v1,45dB,0.99997747
virchow_v1,45dB,0.4483994
virchow_v1,45dB,0.42899078
virchow_v1,45dB,0.3202325
virchow_v1,45dB,0.99998105
virchow_v1,45dB,0.20523815
virchow_v1,45dB,0.23569068
virchow_v1,45dB,0.1882715
virchow_v1,45dB,0.9999714
virchow_v1,45dB,0.99998164
virchow_v1,45dB,0.16700809
virchow_v1,45dB,0.20655844
virchow_v1,45dB,0.25547865
virchow_v1,45dB,0.37125346
virchow_v1,45dB,0.9998654
virchow_v1,45dB,0.39069638
virchow_v1,45dB,0.99998707
virchow_v1,45dB,0.51406264
virchow_v1,45dB,0.60902864
virchow_v1,45dB,0.9999912
virchow_v1,45dB,0.5095172
virchow_v1,45dB,0.2351982
virchow_v1,45dB,0.18299168
virchow_v1,45dB,0.36430284
virchow_v1,45dB,0.32841307
virchow_v1,45dB,0.38030258
virchow_v1,45dB,0.24904108
virchow_v1,45dB,-0.058307383
virchow_v1,45dB,0.5084941
virchow_v1,45dB,0.14413618
virchow_v1,45dB,0.26686546
virchow_v1,45dB,0.21299121
virchow_v1,45dB,0.9999877
virchow_v1,45dB,0.115827546
virchow_v1,45dB,0.37831497
virchow_v1,45dB,0.35381433
virchow_v1,45dB,0.3402332
virchow_v1,45dB,0.99998754
virchow_v1,45dB,0.5080435
virchow_v1,45dB,0.34635448
virchow_v1,45dB,0.3523923
virchow_v1,45dB,0.20610684
virchow_v1,45dB,0.041292492
virchow_v1,45dB,0.45193073
virchow_v1,45dB,0.9999593
virchow_v1,45dB,0.9999285
virchow_v1,45dB,0.3409881
virchow_v1,45dB,0.29297334
virchow_v1,45dB,0.074552834
virchow_v1,45dB,0.5662766
virchow_v1,45dB,0.41568843
virchow_v1,45dB,0.9999871
virchow_v1,45dB,0.99998945
virchow_v1,45dB,0.32331482
virchow_v1,45dB,0.5905188
virchow_v1,45dB,0.22415778
virchow_v1,45dB,0.26790565
virchow_v1,45dB,0.27676758
virchow_v1,45dB,0.2170514
virchow_v1,45dB,0.25722438
virchow_v1,45dB,0.99999285
virchow_v1,45dB,0.38398382
virchow_v1,45dB,0.33398843
virchow_v1,45dB,0.14963673
virchow_v1,45dB,0.9999713
virchow_v1,45dB,0.12001782
virchow_v1,45dB,0.9999561
virchow_v1,45dB,0.32555366
virchow_v1,45dB,0.20932308
virchow_v1,45dB,0.22059816
virchow_v1,45dB,0.9149323
virchow_v1,45dB,0.9999905
virchow_v1,45dB,0.3489362
virchow_v1,45dB,0.99996436
virchow_v1,45dB,0.9999819
virchow_v1,45dB,0.5077193
virchow_v1,45dB,0.30556583
virchow_v1,45dB,0.99998015
virchow_v1,45dB,0.40321654
virchow_v1,45dB,0.6155378
virchow_v1,45dB,0.25016233
virchow_v1,45dB,0.26084396
virchow_v1,45dB,0.9999783
virchow_v1,45dB,0.48378444
virchow_v1,45dB,0.605396
virchow_v1,45dB,0.99998116
virchow_v1,45dB,0.9999673
virchow_v1,45dB,0.9999809
virchow_v1,45dB,0.67014915
virchow_v1,45dB,0.35356304
virchow_v1,45dB,0.37538698
virchow_v1,45dB,0.12658079
virchow_v1,45dB,0.22538203
virchow_v1,45dB,0.9999844
virchow_v1,45dB,0.99998367
virchow_v1,45dB,0.99998987
virchow_v1,45dB,0.28920186
virchow_v1,45dB,0.11925605
virchow_v1,45dB,0.9999814
virchow_v1,45dB,0.37129176
virchow_v1,45dB,0.52208257
virchow_v1,45dB,0.99998206
virchow_v1,45dB,0.33198127
virchow_v1,45dB,0.3495194
virchow_v1,45dB,0.47199315
virchow_v1,45dB,0.99997276
virchow_v1,45dB,0.99999535
virchow_v1,45dB,0.9999925
virchow_v1,45dB,0.5664767
virchow_v1,45dB,0.060652018
virchow_v1,45dB,0.99997616
virchow_v1,45dB,0.22086173
virchow_v1,45dB,0.99998295
virchow_v1,45dB,0.21831653
virchow_v1,45dB,0.44095176
virchow_v1,45dB,0.9999761
virchow_v1,45dB,0.9999881
virchow_v1,45dB,0.28607938
virchow_v1,45dB,0.18137297
virchow_v1,45dB,0.5266825
virchow_v1,45dB,0.42565882
virchow_v1,45dB,0.38385755
virchow_v1,45dB,0.29859063
virchow_v1,45dB,0.66504705
virchow_v1,45dB,0.48604622
virchow_v1,45dB,0.20041107
virchow_v1,45dB,0.5260761
virchow_v1,45dB,0.99996865
virchow_v1,45dB,0.91718936
virchow_v1,45dB,0.36387092
virchow_v1,45dB,0.9999724
virchow_v1,45dB,0.3662197
virchow_v1,45dB,0.9999736
virchow_v1,45dB,0.25470912
virchow_v1,45dB,0.7694324
virchow_v1,45dB,0.99997336
virchow_v1,45dB,0.19872391
virchow_v1,45dB,0.43289292
virchow_v1,45dB,0.9999854
virchow_v1,45dB,0.73437524
virchow_v1,45dB,0.5769967
virchow_v1,45dB,0.6301755
virchow_v1,45dB,0.8720167
virchow_v1,45dB,0.99999
virchow_v1,45dB,0.31182
virchow_v1,45dB,0.9999788
virchow_v1,45dB,0.23219493
virchow_v1,45dB,0.4695481
virchow_v1,45dB,0.9999722
virchow_v1,45dB,0.9999941
virchow_v1,45dB,0.9999816
virchow_v1,45dB,0.9999885
virchow_v1,45dB,0.5733353
virchow_v1,45dB,0.9999527
virchow_v1,45dB,0.27140513
virchow_v1,45dB,0.24346942
virchow_v1,45dB,0.4958877
virchow_v1,45dB,0.6432774
virchow_v1,45dB,0.99997544
virchow_v1,45dB,0.9999898
virchow_v1,45dB,0.99999034
virchow_v1,45dB,0.27876645
virchow_v1,45dB,0.4824797
virchow_v1,45dB,0.26717624
virchow_v1,45dB,0.28684148
virchow_v1,45dB,0.3840192
virchow_v1,45dB,0.51023996
virchow_v1,45dB,0.20158678
virchow_v1,45dB,0.18736067
virchow_v1,45dB,0.2842281
virchow_v1,45dB,0.99999046
virchow_v1,45dB,0.22445057
virchow_v1,45dB,0.22097999
virchow_v1,45dB,0.999978
virchow_v1,45dB,0.26215994
virchow_v1,45dB,0.40589425
virchow_v1,45dB,0.27888596
virchow_v1,45dB,0.52693117
virchow_v1,45dB,0.52755773
virchow_v1,45dB,0.4095345
virchow_v1,45dB,0.24948351
virchow_v1,45dB,0.9999795
virchow_v1,45dB,0.2571115
virchow_v1,45dB,0.18449426
virchow_v1,45dB,0.9999794
virchow_v1,45dB,0.25475177
virchow_v1,45dB,0.5849528
virchow_v1,45dB,0.19469264
virchow_v1,45dB,0.22489898
virchow_v1,45dB,0.99997693
virchow_v1,45dB,0.36050698
virchow_v1,45dB,0.37095007
virchow_v1,45dB,0.9999774
virchow_v1,45dB,0.9999788
virchow_v1,45dB,0.12623698
virchow_v1,45dB,0.35384005
virchow_v1,45dB,0.7268774
virchow_v1,45dB,0.9999403
virchow_v1,45dB,0.0008777473
virchow_v1,45dB,0.18821149
virchow_v1,45dB,0.0991094
virchow_v1,45dB,0.44639683
virchow_v1,45dB,0.48245507
virchow_v1,45dB,0.999965
virchow_v1,45dB,0.30331147
virchow_v1,45dB,0.31095865
virchow_v1,45dB,0.115491636
virchow_v1,45dB,0.24579564
virchow_v1,45dB,0.99997354
virchow_v1,45dB,0.99996144
virchow_v1,45dB,0.2649383
virchow_v1,45dB,-0.014788853
virchow_v1,45dB,0.13039173
virchow_v1,45dB,0.428149
virchow_v1,45dB,0.42635107
virchow_v1,45dB,0.3908307
virchow_v1,45dB,0.23467672
virchow_v1,45dB,0.99998367
virchow_v1,45dB,0.258674
virchow_v1,45dB,0.26247162
virchow_v1,45dB,0.20680007
virchow_v1,45dB,0.50623673
virchow_v1,45dB,0.99998474
virchow_v1,45dB,0.99998856
virchow_v1,45dB,0.99997354
virchow_v1,45dB,0.57644236
virchow_v1,45dB,0.17331025
virchow_v1,45dB,0.99999225
virchow_v1,45dB,0.99998605
virchow_v1,45dB,0.021993246
virchow_v1,45dB,0.9999824
virchow_v1,45dB,0.99997395
virchow_v1,45dB,0.3745046
virchow_v1,45dB,0.99997723
virchow_v1,45dB,0.32878685
virchow_v1,45dB,0.99998707
virchow_v1,45dB,0.5844818
virchow_v1,45dB,0.999984
virchow_v1,45dB,0.22080737
virchow_v1,45dB,0.09089869
virchow_v1,45dB,0.99997854
virchow_v1,45dB,0.21949741
virchow_v1,45dB,0.10363281
virchow_v1,45dB,0.9999927
virchow_v1,45dB,0.32073262
virchow_v1,45dB,0.27133217
virchow_v1,45dB,0.2933472
virchow_v1,45dB,0.4794774
virchow_v1,45dB,0.662338
virchow_v1,45dB,-0.0076935445
virchow_v1,45dB,0.54642826
virchow_v1,45dB,0.9999895
virchow_v1,45dB,0.6405741
virchow_v1,45dB,0.4799838
virchow_v1,45dB,0.99998355
virchow_v1,45dB,0.9999821
virchow_v1,45dB,0.34836328
virchow_v1,45dB,0.999985
virchow_v1,45dB,0.9999895
virchow_v1,45dB,0.26445255
virchow_v1,45dB,0.4534457
virchow_v1,45dB,0.47368127
virchow_v1,45dB,0.9999915
virchow_v1,45dB,0.99997324
virchow_v1,45dB,0.32748494
virchow_v1,45dB,0.999955
virchow_v1,45dB,0.070803955
virchow_v1,45dB,0.299591
virchow_v1,45dB,0.24858806
virchow_v1,45dB,0.9999841
virchow_v1,45dB,0.9999859
virchow_v1,45dB,0.99997056
virchow_v1,45dB,0.34558436
virchow_v1,45dB,0.99999315
virchow_v1,45dB,0.07199145
virchow_v1,45dB,0.99998295
virchow_v1,45dB,0.16773975
virchow_v1,45dB,0.37031224
virchow_v1,45dB,0.20423584
virchow_v1,45dB,0.26021165
virchow_v1,45dB,0.39335573
virchow_v1,45dB,0.9999792
virchow_v1,45dB,0.24267352
virchow_v1,45dB,0.40606102
virchow_v1,45dB,0.15735953
virchow_v1,45dB,0.9999651
virchow_v1,45dB,0.6564662
virchow_v1,45dB,0.43587583
virchow_v1,45dB,0.9999839
virchow_v1,45dB,0.12806362
virchow_v1,45dB,0.50322443
virchow_v1,45dB,0.0025517894
virchow_v1,45dB,0.25319946
virchow_v1,45dB,0.63752353
virchow_v1,45dB,0.9999843
virchow_v1,45dB,0.37305102
virchow_v1,45dB,0.41657266
virchow_v1,45dB,0.40341917
virchow_v1,45dB,0.99987566
virchow_v1,45dB,0.9999844
virchow_v1,45dB,0.09807529
virchow_v1,45dB,0.9999757
virchow_v1,45dB,0.22831029
virchow_v1,45dB,0.391241
virchow_v1,45dB,0.21878842
virchow_v1,40dB,0.06974024
virchow_v1,40dB,0.023692299
virchow_v1,40dB,0.08509288
virchow_v1,40dB,-0.0607767
virchow_v1,40dB,0.012116793
virchow_v1,40dB,-0.014458403
virchow_v1,40dB,0.0965827
virchow_v1,40dB,0.13415137
virchow_v1,40dB,0.059885047
virchow_v1,40dB,0.045086805
virchow_v1,40dB,0.024355657
virchow_v1,40dB,0.015510716
virchow_v1,40dB,0.050794143
virchow_v1,40dB,0.06610599
virchow_v1,40dB,0.19075565
virchow_v1,40dB,-0.04900249
virchow_v1,40dB,-0.094661094
virchow_v1,40dB,-0.061583266
virchow_v1,40dB,0.33024767
virchow_v1,40dB,0.053248443
virchow_v1,40dB,0.08945266
virchow_v1,40dB,-0.15486804
virchow_v1,40dB,-0.033859547
virchow_v1,40dB,0.15677333
virchow_v1,40dB,-0.15666203
virchow_v1,40dB,-0.16794729
virchow_v1,40dB,0.9999701
virchow_v1,40dB,0.19071364
virchow_v1,40dB,-0.104687214
virchow_v1,40dB,0.9999595
virchow_v1,40dB,0.20283951
virchow_v1,40dB,0.09951453
virchow_v1,40dB,0.11120564
virchow_v1,40dB,-0.10998564
virchow_v1,40dB,-0.05577304
virchow_v1,40dB,0.11429964
virchow_v1,40dB,-0.040748965
virchow_v1,40dB,-0.06831247
virchow_v1,40dB,-0.005214086
virchow_v1,40dB,0.07396598
virchow_v1,40dB,-0.0445668
virchow_v1,40dB,0.18569036
virchow_v1,40dB,0.01480236
virchow_v1,40dB,-0.0035734829
virchow_v1,40dB,0.041393068
virchow_v1,40dB,-0.15008047
virchow_v1,40dB,0.08790229
virchow_v1,40dB,0.035299137
virchow_v1,40dB,-0.0042502284
virchow_v1,40dB,-0.020476274
virchow_v1,40dB,-0.072224915
virchow_v1,40dB,0.04739065
virchow_v1,40dB,0.04338166
virchow_v1,40dB,0.10832724
virchow_v1,40dB,0.26331428
virchow_v1,40dB,-0.023124222
virchow_v1,40dB,-0.10020866
virchow_v1,40dB,0.029856732
virchow_v1,40dB,0.08308303
virchow_v1,40dB,-0.09115048
virchow_v1,40dB,0.00543898
virchow_v1,40dB,-0.037278745
virchow_v1,40dB,0.107924916
virchow_v1,40dB,0.9999098
virchow_v1,40dB,-0.1888583
virchow_v1,40dB,0.068593904
virchow_v1,40dB,-0.22400877
virchow_v1,40dB,-0.007136438
virchow_v1,40dB,0.06366847
virchow_v1,40dB,0.9999374
virchow_v1,40dB,-0.091536514
virchow_v1,40dB,0.09148872
virchow_v1,40dB,0.13293369
virchow_v1,40dB,-0.03835072
virchow_v1,40dB,-0.019559056
virchow_v1,40dB,-0.0796225
virchow_v1,40dB,0.674827
virchow_v1,40dB,0.0894698
virchow_v1,40dB,0.23482123
virchow_v1,40dB,-0.15779038
virchow_v1,40dB,0.22648557
virchow_v1,40dB,0.06647268
virchow_v1,40dB,0.99997866
virchow_v1,40dB,0.010100062
virchow_v1,40dB,-0.22102216
virchow_v1,40dB,-0.05750327
virchow_v1,40dB,-0.0660161
virchow_v1,40dB,-0.1611854
virchow_v1,40dB,-0.032700926
virchow_v1,40dB,0.086471155
virchow_v1,40dB,0.0869868
virchow_v1,40dB,0.9999031
virchow_v1,40dB,0.09434888
virchow_v1,40dB,0.07334311
virchow_v1,40dB,0.99992
virchow_v1,40dB,0.11324695
virchow_v1,40dB,0.042407006
virchow_v1,40dB,0.23125099
virchow_v1,40dB,-0.13433771
virchow_v1,40dB,0.11295525
virchow_v1,40dB,0.15078312
virchow_v1,40dB,-0.039582394
virchow_v1,40dB,0.09142701
virchow_v1,40dB,0.99997485
virchow_v1,40dB,0.24650112
virchow_v1,40dB,0.09921954
virchow_v1,40dB,0.030329859
virchow_v1,40dB,0.1293518
virchow_v1,40dB,0.0057259663
virchow_v1,40dB,-0.033412766
virchow_v1,40dB,0.03466621
virchow_v1,40dB,-0.13654822
virchow_v1,40dB,0.010461287
virchow_v1,40dB,0.9999681
virchow_v1,40dB,0.66358596
virchow_v1,40dB,-0.09541394
virchow_v1,40dB,0.13182582
virchow_v1,40dB,0.256911
virchow_v1,40dB,-0.015945382
virchow_v1,40dB,-0.090887025
virchow_v1,40dB,-0.094447285
virchow_v1,40dB,-0.014585204
virchow_v1,40dB,-0.03530942
virchow_v1,40dB,-0.022950571
virchow_v1,40dB,-0.13736548
virchow_v1,40dB,-0.074259594
virchow_v1,40dB,-0.098049656
virchow_v1,40dB,0.12367486
virchow_v1,40dB,0.03073143
virchow_v1,40dB,-0.017284615
virchow_v1,40dB,0.10263297
virchow_v1,40dB,0.08821936
virchow_v1,40dB,0.99997175
virchow_v1,40dB,0.10699905
virchow_v1,40dB,0.17932361
virchow_v1,40dB,-0.17093222
virchow_v1,40dB,0.22498013
virchow_v1,40dB,0.22853716
virchow_v1,40dB,-0.022421276
virchow_v1,40dB,0.021851715
virchow_v1,40dB,0.14144956
virchow_v1,40dB,0.9999821
virchow_v1,40dB,0.9999556
virchow_v1,40dB,0.014724902
virchow_v1,40dB,-0.120507926
virchow_v1,40dB,-0.018499779
virchow_v1,40dB,0.106960356
virchow_v1,40dB,0.052921046
virchow_v1,40dB,-0.14064786
virchow_v1,40dB,-0.01101396
virchow_v1,40dB,-0.054828756
virchow_v1,40dB,-0.043666277
virchow_v1,40dB,-0.07554502
virchow_v1,40dB,0.09768052
virchow_v1,40dB,0.008692628
virchow_v1,40dB,-0.07629775
virchow_v1,40dB,-0.09491198
virchow_v1,40dB,-0.03936428
virchow_v1,40dB,0.02333347
virchow_v1,40dB,0.28135744
virchow_v1,40dB,0.08329372
virchow_v1,40dB,0.008721155
virchow_v1,40dB,0.10531649
virchow_v1,40dB,0.99992114
virchow_v1,40dB,0.029264968
virchow_v1,40dB,0.040600218
virchow_v1,40dB,-0.07425476
virchow_v1,40dB,-0.062214114
virchow_v1,40dB,0.19430621
virchow_v1,40dB,0.07602069
virchow_v1,40dB,0.14271693
virchow_v1,40dB,-0.08011845
virchow_v1,40dB,0.06715742
virchow_v1,40dB,0.99994636
virchow_v1,40dB,-0.049904637
virchow_v1,40dB,0.17352512
virchow_v1,40dB,-0.07295147
virchow_v1,40dB,-0.16936997
virchow_v1,40dB,0.4134454
virchow_v1,40dB,-0.026874872
virchow_v1,40dB,0.026252277
virchow_v1,40dB,0.30560896
virchow_v1,40dB,0.25314623
virchow_v1,40dB,0.0010202434
virchow_v1,40dB,-0.1273481
virchow_v1,40dB,-0.116490215
virchow_v1,40dB,-0.0006414284
virchow_v1,40dB,-0.28313038
virchow_v1,40dB,-0.122981414
virchow_v1,40dB,-0.18318741
virchow_v1,40dB,0.1725676
virchow_v1,40dB,-0.05357776
virchow_v1,40dB,-0.22417888
virchow_v1,40dB,0.0022743982
virchow_v1,40dB,0.24059162
virchow_v1,40dB,0.015573077
virchow_v1,40dB,-0.085872374
virchow_v1,40dB,0.002661951
virchow_v1,40dB,0.055165634
virchow_v1,40dB,0.13052835
virchow_v1,40dB,-0.09849678
virchow_v1,40dB,-0.16017602
virchow_v1,40dB,0.99998015
virchow_v1,40dB,0.09396756
virchow_v1,40dB,-0.011365708
virchow_v1,40dB,0.99998724
virchow_v1,40dB,0.3473913
virchow_v1,40dB,0.10325091
virchow_v1,40dB,-0.03364603
virchow_v1,40dB,-0.0006591771
virchow_v1,40dB,0.0930056
virchow_v1,40dB,0.056393128
virchow_v1,40dB,0.9999437
virchow_v1,40dB,0.15250155
virchow_v1,40dB,0.05885123
virchow_v1,40dB,-0.08254984
virchow_v1,40dB,0.13654965
virchow_v1,40dB,-0.0495201
virchow_v1,40dB,-0.09469492
virchow_v1,40dB,0.046258464
virchow_v1,40dB,0.05560281
virchow_v1,40dB,-0.02793355
virchow_v1,40dB,-0.043203868
virchow_v1,40dB,0.10959546
virchow_v1,40dB,0.13752672
virchow_v1,40dB,0.09581384
virchow_v1,40dB,0.11555239
virchow_v1,40dB,-0.123759046
virchow_v1,40dB,0.15412913
virchow_v1,40dB,-0.002141323
virchow_v1,40dB,0.03463109
virchow_v1,40dB,-0.1801815
virchow_v1,40dB,-0.09325136
virchow_v1,40dB,0.15586972
virchow_v1,40dB,0.12877789
virchow_v1,40dB,0.031464484
virchow_v1,40dB,0.004917767
virchow_v1,40dB,0.0031966101
virchow_v1,40dB,0.08695483
virchow_v1,40dB,0.120832264
virchow_v1,40dB,-0.041697275
virchow_v1,40dB,0.051062904
virchow_v1,40dB,-0.050752025
virchow_v1,40dB,0.5543549
virchow_v1,40dB,-0.13096507
virchow_v1,40dB,-0.18357871
virchow_v1,40dB,-0.02992052
virchow_v1,40dB,0.06335753
virchow_v1,40dB,-0.0784147
virchow_v1,40dB,0.040278994
virchow_v1,40dB,0.020669676
virchow_v1,40dB,0.18371174
virchow_v1,40dB,0.1250558
virchow_v1,40dB,0.058862224
virchow_v1,40dB,0.9999229
virchow_v1,40dB,0.09485734
virchow_v1,40dB,0.14040136
virchow_v1,40dB,-0.04131117
virchow_v1,40dB,0.15781641
virchow_v1,40dB,-0.094967395
virchow_v1,40dB,-0.0060273246
virchow_v1,40dB,-0.067144334
virchow_v1,40dB,0.2014284
virchow_v1,40dB,-0.004946309
virchow_v1,40dB,-0.051253755
virchow_v1,40dB,-0.07055992
virchow_v1,40dB,0.08568405
virchow_v1,40dB,0.2898784
virchow_v1,40dB,0.12211035
virchow_v1,40dB,-0.22569796
virchow_v1,40dB,0.041017294
virchow_v1,40dB,-0.2223504
virchow_v1,40dB,0.12379859
virchow_v1,40dB,-0.045931842
virchow_v1,40dB,0.03106504
virchow_v1,40dB,0.99997115
virchow_v1,40dB,0.08030936
virchow_v1,40dB,0.08144847
virchow_v1,40dB,-0.037259657
virchow_v1,40dB,0.012724938
virchow_v1,40dB,0.09490987
virchow_v1,40dB,0.0072871135
virchow_v1,40dB,0.999966
virchow_v1,40dB,0.201025
virchow_v1,40dB,-0.18167563
virchow_v1,40dB,0.15753894
virchow_v1,40dB,-0.07974699
virchow_v1,40dB,0.094765365
virchow_v1,40dB,-0.027042463
virchow_v1,40dB,0.02159148
virchow_v1,40dB,0.08708902
virchow_v1,40dB,-0.22406253
virchow_v1,40dB,-0.007747581
virchow_v1,40dB,0.11478906
virchow_v1,40dB,0.010567082
virchow_v1,40dB,-0.058453366
virchow_v1,40dB,-0.21482465
virchow_v1,40dB,-0.05326985
virchow_v1,40dB,-0.06738803
virchow_v1,40dB,0.18817294
virchow_v1,40dB,0.15571518
virchow_v1,40dB,0.9999584
virchow_v1,40dB,0.024843844
virchow_v1,40dB,0.16703227
virchow_v1,40dB,-0.016822701
virchow_v1,40dB,0.16508989
virchow_v1,40dB,0.3928201
virchow_v1,40dB,-0.060867865
virchow_v1,40dB,-0.2067477
virchow_v1,40dB,-0.093487754
virchow_v1,40dB,0.28992182
virchow_v1,40dB,-0.018235164
virchow_v1,40dB,0.03401826
virchow_v1,40dB,0.042300757
virchow_v1,40dB,-0.056537215
virchow_v1,40dB,0.9999756
virchow_v1,40dB,0.5501648
virchow_v1,40dB,-0.20110969
virchow_v1,40dB,0.0781353
virchow_v1,40dB,-0.04187811
virchow_v1,40dB,0.6234419
virchow_v1,40dB,0.9999503
virchow_v1,40dB,-0.08213487
virchow_v1,40dB,0.999973
virchow_v1,40dB,-0.13448362
virchow_v1,40dB,0.99995583
virchow_v1,40dB,0.19420087
virchow_v1,40dB,-0.041302018
virchow_v1,40dB,0.47197723
virchow_v1,40dB,0.05944321
virchow_v1,40dB,0.99994063
virchow_v1,40dB,0.11847538
virchow_v1,40dB,0.14166489
virchow_v1,40dB,0.526204
virchow_v1,40dB,0.13613056
virchow_v1,40dB,-0.14966683
virchow_v1,40dB,0.26443174
virchow_v1,40dB,-0.13199326
virchow_v1,40dB,0.18376926
virchow_v1,40dB,0.091905795
virchow_v1,40dB,0.19093296
virchow_v1,40dB,0.026622608
virchow_v1,40dB,0.015218139
virchow_v1,40dB,0.13880724
virchow_v1,40dB,0.10588534
virchow_v1,40dB,0.20666315
virchow_v1,40dB,-0.018207371
virchow_v1,40dB,-0.036329716
virchow_v1,40dB,-0.041321985
virchow_v1,40dB,-0.0068210363
virchow_v1,40dB,0.1325348
virchow_v1,40dB,0.061350107
virchow_v1,40dB,0.5616602
virchow_v1,40dB,-0.0709595
virchow_v1,40dB,0.13263662
virchow_v1,40dB,-0.10669962
virchow_v1,40dB,-0.0016965633
virchow_v1,40dB,0.03370554
virchow_v1,40dB,-0.03133611
virchow_v1,40dB,-0.048500087
virchow_v1,40dB,-0.007234278
virchow_v1,40dB,0.009163158
virchow_v1,40dB,0.9999782
virchow_v1,40dB,-0.06525691
virchow_v1,40dB,0.020728933
virchow_v1,40dB,0.06725322
virchow_v1,40dB,0.13437438
virchow_v1,40dB,0.065181576
virchow_v1,40dB,0.10125607
virchow_v1,40dB,0.05511729
virchow_v1,40dB,0.017479636
virchow_v1,40dB,0.9998694
virchow_v1,40dB,-0.043210067
virchow_v1,40dB,0.05193913
virchow_v1,40dB,-0.10070775
virchow_v1,40dB,-0.045647033
virchow_v1,40dB,-0.28466505
virchow_v1,40dB,0.027853714
virchow_v1,40dB,0.2767126
virchow_v1,40dB,0.07244295
virchow_v1,40dB,-0.2781051
virchow_v1,40dB,-0.13135101
virchow_v1,40dB,0.2449919
virchow_v1,40dB,-0.15368836
virchow_v1,40dB,0.99993575
virchow_v1,40dB,0.14337239
virchow_v1,40dB,0.043193694
virchow_v1,40dB,-0.013804279
virchow_v1,40dB,0.20336923
virchow_v1,40dB,-0.0867817
virchow_v1,40dB,-0.10980326
virchow_v1,40dB,0.08024363
virchow_v1,40dB,0.9999733
virchow_v1,40dB,0.63870704
virchow_v1,40dB,0.14279667
virchow_v1,40dB,0.07752631
virchow_v1,40dB,0.99995744
virchow_v1,40dB,0.100501716
virchow_v1,40dB,0.021437747
virchow_v1,40dB,0.024337284
virchow_v1,40dB,0.017516594
virchow_v1,40dB,0.2253272
virchow_v1,40dB,0.013154371
virchow_v1,40dB,0.07423523
